年月日,基準価額(円),純資産総額（百万円）,分配金,決算期
2020年09月08日,19798,10552,,
2020年09月09日,18366,9789,,
2020年09月10日,19060,9929,,
2020年09月11日,18706,9464,,
2020年09月14日,18665,9557,,
2020年09月15日,19105,9783,,
2020年09月16日,19527,9998,,
2020年09月17日,19149,9920,,
2020年09月18日,18720,9881,,
2020年09月23日,19167,10142,,
2020年09月24日,18696,9902,,
2020年09月25日,18732,9981,,
2020年09月28日,19122,9871,,
2020年09月29日,19453,10097,,
2020年09月30日,19561,10223,,
2020年10月01日,19831,10472,,
2020年10月02日,20236,10726,,
2020年10月05日,19630,10421,,
2020年10月06日,20085,10946,,
2020年10月07日,19737,10845,,
2020年10月08日,20174,11141,,
2020年10月09日,20237,11182,,
2020年10月12日,20350,11236,,
2020年10月13日,20956,11575,,
2020年10月14日,20947,11515,,
2020年10月15日,20850,11503,,
2020年10月16日,20627,11307,,
2020年10月19日,20513,11162,,
2020年10月20日,20255,11033,,
2020年10月21日,20359,11075,,
2020年10月22日,20384,10970,,
2020年10月23日,20327,10888,,
2020年10月26日,20487,10829,,
2020年10月27日,20218,10676,,
2020年10月28日,20553,10818,,
2020年10月29日,19684,10371,,
2020年10月30日,20363,10751,,
2020年11月02日,19278,10155,,
2020年11月04日,19500,10265,,
2020年11月05日,20295,10874,,
2020年11月06日,20612,11376,,
2020年11月09日,20605,11659,,
2020年11月10日,20309,11551,,
2020年11月11日,19789,11334,,
2020年11月12日,20226,11350,,
2020年11月13日,20017,11086,,
2020年11月16日,20015,11096,,
2020年11月17日,20017,11085,,
2020年11月18日,19954,11002,,
2020年11月19日,20002,10945,,
2020年11月20日,20074,10947,,
2020年11月24日,20136,10895,,
2020年11月25日,20501,11137,,
2020年11月26日,20712,11230,,
2020年11月27日,20674,11152,,
2020年11月30日,20810,11225,,
2020年12月01日,20704,11191,,
2020年12月02日,21097,11452,,
2020年12月03日,21177,11549,,
2020年12月04日,21113,11517,,
2020年12月07日,21170,11547,,
2020年12月08日,21474,11745,,
2020年12月09日,21473,11748,,
2020年12月10日,21068,11469,,
2020年12月11日,21438,11687,,
2020年12月14日,21415,11662,,
2020年12月15日,21661,11808,,
2020年12月16日,22046,12045,,
2020年12月17日,22158,12065,,
2020年12月18日,22325,12179,,
2020年12月21日,22511,12403,,
2020年12月22日,22306,12422,,
2020年12月23日,22273,12540,,
2020年12月24日,22179,12461,,
2020年12月25日,21867,12316,,
2020年12月28日,21896,12397,,
2020年12月29日,22288,12619,,
2020年12月30日,22395,12659,,
2021年01月04日,22578,12795,,
2021年01月05日,22408,12742,,
2021年01月06日,22498,12847,,
2021年01月07日,21945,12609,,
2021年01月08日,22689,13030,,
2021年01月12日,22543,12843,,
2021年01月13日,22606,12863,,
2021年01月14日,22893,13008,,
2021年01月15日,22771,12871,,
2021年01月18日,22491,12625,,
2021年01月19日,22471,12632,,
2021年01月20日,23030,12946,,
2021年01月21日,24055,13455,,
2021年01月22日,24069,13473,,
2021年01月25日,24146,13543,,
2021年01月26日,24336,13667,,
2021年01月27日,24420,13874,,
2021年01月28日,23721,13453,,
2021年01月29日,23894,13656,,
2021年02月01日,23345,13329,0.00,3
2021年02月02日,24128,13786,,
2021年02月03日,24543,14104,,
2021年02月04日,24669,14277,,
2021年02月05日,25114,14680,,
2021年02月08日,25309,14874,,
2021年02月09日,25464,15087,,
2021年02月10日,25602,15374,,
2021年02月12日,26197,15795,,
2021年02月15日,26441,16039,,
2021年02月16日,26534,16324,,
2021年02月17日,26977,16597,,
2021年02月18日,26471,16846,,
2021年02月19日,26182,16784,,
2021年02月22日,26438,17108,,
2021年02月24日,25653,16621,,
2021年02月25日,25736,16756,,
2021年02月26日,24925,16158,,
2021年03月01日,25009,16217,,
2021年03月02日,25804,16482,,
2021年03月03日,25291,16226,,
2021年03月04日,24392,15711,,
2021年03月05日,23931,15495,,
2021年03月08日,24231,15669,,
2021年03月09日,23124,14878,,
2021年03月10日,24566,15845,,
2021年03月11日,24220,15560,,
2021年03月12日,25188,16183,,
2021年03月15日,24875,16078,,
2021年03月16日,25232,16415,,
2021年03月17日,25201,16508,,
2021年03月18日,25538,16784,,
2021年03月19日,24646,16250,,
2021年03月22日,24711,16333,,
2021年03月23日,25023,16550,,
2021年03月24日,24898,16510,,
2021年03月25日,24133,16013,,
2021年03月26日,23679,15732,,
2021年03月29日,23882,15881,,
2021年03月30日,24146,16089,,
2021年03月31日,24436,16309,,
2021年04月01日,24872,16554,,
2021年04月02日,25182,16771,,
2021年04月05日,25175,16873,,
2021年04月06日,25610,17165,,
2021年04月07日,25665,17332,,
2021年04月08日,25809,17442,,
2021年04月09日,26043,17628,,
2021年04月12日,26152,17715,,
2021年04月13日,26428,17974,,
2021年04月14日,26712,18184,,
2021年04月15日,26160,17828,,
2021年04月16日,26546,18173,,
2021年04月19日,26438,18172,,
2021年04月20日,25975,17940,,
2021年04月21日,25677,17835,,
2021年04月22日,25743,17868,,
2021年04月23日,25267,17374,,
2021年04月26日,25713,17713,,
2021年04月27日,25915,17800,,
2021年04月28日,25920,17840,,
2021年04月30日,26096,17971,,
2021年05月06日,24775,17080,,
2021年05月07日,24840,17231,,
2021年05月10日,24855,17389,,
2021年05月11日,24007,16826,,
2021年05月12日,24073,16970,,
2021年05月13日,23595,16650,,
2021年05月14日,23423,16516,,
2021年05月17日,24013,16876,,
2021年05月18日,23974,16855,,
2021年05月19日,23797,16801,,
2021年05月20日,23831,16849,,
2021年05月21日,24320,17223,,
2021年05月24日,24150,17077,,
2021年05月25日,24666,17465,,
2021年05月26日,24714,17519,,
2021年05月27日,24958,17715,,
2021年05月28日,25135,17867,,
2021年05月31日,25166,17912,,
2021年06月01日,25085,17895,,
2021年06月02日,25233,18000,,
2021年06月03日,25216,18105,,
2021年06月04日,25006,17919,,
2021年06月07日,25367,18143,,
2021年06月08日,25390,18152,,
2021年06月09日,25340,17974,,
2021年06月10日,25309,17881,,
2021年06月11日,25466,17965,,
2021年06月14日,25606,18064,,
2021年06月15日,26019,18357,,
2021年06月16日,25736,18170,,
2021年06月17日,25847,18228,,
2021年06月18日,26205,18450,,
2021年06月21日,26109,18315,,
2021年06月22日,26147,18331,,
2021年06月23日,26642,18589,,
2021年06月24日,27086,18909,,
2021年06月25日,27397,19118,,
2021年06月28日,27477,19172,,
2021年06月29日,27900,19408,,
2021年06月30日,27965,19562,,
2021年07月01日,27930,19670,,
2021年07月02日,28061,19786,,
2021年07月05日,28086,19900,,
2021年07月06日,28011,19943,,
2021年07月07日,27897,19861,,
2021年07月08日,27676,19886,,
2021年07月09日,27104,19485,,
2021年07月12日,27549,19798,,
2021年07月13日,27858,19933,,
2021年07月14日,27923,20071,,
2021年07月15日,27719,19968,,
2021年07月16日,27455,19820,,
2021年07月19日,26944,19497,,
2021年07月20日,26691,19321,,
2021年07月21日,27107,19565,,
2021年07月26日,27741,20115,,
2021年07月27日,27327,19855,,
2021年07月28日,26846,19510,,
2021年07月29日,27283,19764,,
2021年07月30日,27250,19706,,
2021年08月02日,26989,19524,,
2021年08月03日,27060,19582,,
2021年08月04日,26965,19553,,
2021年08月05日,27287,19739,,
2021年08月06日,27558,19929,,
2021年08月10日,27422,19733,,
2021年08月11日,27318,19669,,
2021年08月12日,27113,19420,,
2021年08月13日,27189,19472,,
2021年08月16日,26870,19188,,
2021年08月17日,26534,18923,,
2021年08月18日,26097,18531,,
2021年08月19日,26056,18215,,
2021年08月20日,25959,18119,,
2021年08月23日,26240,18214,,
2021年08月24日,26864,18654,,
2021年08月25日,27240,18888,,
2021年08月26日,27318,18925,,
2021年08月27日,27079,18744,,
2021年08月30日,27296,18892,,
2021年08月31日,27767,19215,,
2021年09月01日,27939,19308,,
2021年09月02日,28247,19435,,
2021年09月03日,28070,19300,,
2021年09月06日,28150,19345,,
2021年09月07日,28137,19284,,
2021年09月08日,28656,19640,,
2021年09月09日,28306,19341,,
2021年09月10日,28056,19052,,
2021年09月13日,27888,18926,,
2021年09月14日,27730,18833,,
2021年09月15日,27478,18652,,
2021年09月16日,27621,18736,,
2021年09月17日,27680,18802,,
2021年09月21日,26615,18094,,
2021年09月22日,26684,18206,,
2021年09月24日,27611,18751,,
2021年09月27日,27648,18783,,
2021年09月28日,27679,18878,,
2021年09月29日,27130,18522,,
2021年09月30日,26998,18431,,
2021年10月01日,26938,18379,,
2021年10月04日,26915,18381,,
2021年10月05日,26090,17905,,
2021年10月06日,26844,18425,,
2021年10月07日,27008,18503,,
2021年10月08日,27650,18925,,
2021年10月11日,27911,19124,,
2021年10月12日,28070,19258,,
2021年10月13日,27924,19162,,
2021年10月14日,28214,19345,,
2021年10月15日,28674,19645,,
2021年10月18日,28956,19818,,
2021年10月19日,29515,20188,,
2021年10月20日,30100,20563,,
2021年10月21日,29893,20350,,
2021年10月22日,30158,20511,,
2021年10月25日,29682,20121,,
2021年10月26日,30177,20455,,
2021年10月27日,30155,20441,,
2021年10月28日,29881,20317,,
2021年10月29日,30240,20591,,
2021年11月01日,30397,20703,,
2021年11月02日,30951,21107,,
2021年11月04日,31109,21365,,
2021年11月05日,31410,21622,,
2021年11月08日,31108,21430,,
2021年11月09日,31057,21465,,
2021年11月10日,30431,21207,,
2021年11月11日,30442,21281,,
2021年11月12日,30818,21564,,
2021年11月15日,31056,21653,,
2021年11月16日,31031,21650,,
2021年11月17日,31438,22015,,
2021年11月18日,30960,21727,,
2021年11月19日,30987,21802,,
2021年11月22日,31180,21992,,
2021年11月24日,30697,21710,,
2021年11月25日,31031,21987,,
2021年11月26日,30923,21943,,
2021年11月29日,30014,21298,,
2021年11月30日,30535,21690,,
2021年12月01日,29942,21241,,
2021年12月02日,29061,20690,,
2021年12月03日,29133,20880,,
2021年12月06日,28084,20161,,
2021年12月07日,28835,20782,,
2021年12月08日,29771,21441,,
2021年12月09日,30023,21728,,
2021年12月10日,29380,21304,,
2021年12月13日,29476,21363,,
2021年12月14日,28717,20813,,
2021年12月15日,28665,20791,,
2021年12月16日,29313,21268,,
2021年12月17日,28295,20580,,
2021年12月20日,28152,20542,,
2021年12月21日,27653,20214,,
2021年12月22日,28701,21033,,
2021年12月23日,28990,21248,,
2021年12月24日,29366,21561,,
2021年12月27日,29344,21547,,
2021年12月28日,29860,21926,,
2021年12月29日,29617,21787,,
2021年12月30日,29409,21679,,
2022年01月04日,30190,22256,,
2022年01月05日,29880,22034,,
2022年01月06日,28856,21390,,
2022年01月07日,29004,21487,,
2022年01月11日,28707,21240,,
2022年01月12日,29145,21588,,
2022年01月13日,29331,21719,,
2022年01月14日,28105,20837,,
2022年01月17日,28470,21128,,
2022年01月18日,28524,21187,,
2022年01月19日,27865,20697,,
2022年01月20日,27507,20396,,
2022年01月21日,27309,20192,,
2022年01月24日,25858,19101,,
2022年01月25日,25655,18881,,
2022年01月26日,25060,18363,,
2022年01月27日,25171,18345,,
2022年01月28日,24965,18109,,
2022年01月31日,25707,18634,0.00,4
2022年02月01日,27140,19644,,
2022年02月02日,27338,19816,,
2022年02月03日,27264,19897,,
2022年02月04日,25859,18947,,
2022年02月07日,26474,19400,,
2022年02月08日,25969,19037,,
2022年02月09日,26540,19479,,
2022年02月10日,27198,19918,,
2022年02月14日,25668,18781,,
2022年02月15日,25811,18889,,
2022年02月16日,26709,19472,,
2022年02月17日,26615,19414,,
2022年02月18日,25667,18743,,
2022年02月21日,25122,18353,,
2022年02月22日,25062,18311,,
2022年02月24日,23769,17366,,
2022年02月25日,24688,18004,,
2022年02月28日,24960,18068,,
2022年03月01日,25081,18185,,
2022年03月02日,24932,18149,,
2022年03月03日,25243,18478,,
2022年03月04日,24605,18038,,
2022年03月07日,24006,17615,,
2022年03月08日,23039,16901,,
2022年03月09日,23052,16880,,
2022年03月10日,24108,17529,,
2022年03月11日,23668,17200,,
2022年03月14日,22920,16666,,
2022年03月15日,22151,16099,,
2022年03月16日,22874,16635,,
2022年03月17日,25328,18425,,
2022年03月18日,25416,18555,,
2022年03月22日,26397,19360,,
2022年03月23日,27622,20314,,
2022年03月24日,27414,20118,,
2022年03月25日,28069,20642,,
2022年03月28日,27966,20556,,
2022年03月29日,28992,21306,,
2022年03月30日,28995,21298,,
2022年03月31日,28590,20949,,
2022年04月01日,27721,20268,,
2022年04月04日,27982,20409,,
2022年04月05日,29175,21348,,
2022年04月06日,28525,20827,,
2022年04月07日,27485,20080,,
2022年04月08日,27305,19931,,
2022年04月11日,27003,19687,,
2022年04月12日,26381,19257,,
2022年04月13日,26215,19098,,
2022年04月14日,26745,19466,,
2022年04月15日,26062,18943,,
2022年04月18日,26125,18998,,
2022年04月19日,26331,19148,,
2022年04月20日,27243,19817,,
2022年04月21日,25333,18409,,
2022年04月22日,24698,17949,,
2022年04月25日,24234,17573,,
2022年04月26日,24226,17599,,
2022年04月27日,23026,16743,,
2022年04月28日,23311,16961,,
2022年05月02日,23921,17414,,
2022年05月06日,23951,17470,,
2022年05月09日,23515,17260,,
2022年05月10日,22085,16236,,
2022年05月11日,22449,16529,,
2022年05月12日,21421,15780,,
2022年05月13日,21214,15639,,
2022年05月16日,22498,16572,,
2022年05月17日,22135,16289,,
2022年05月18日,22914,16870,,
2022年05月19日,21511,15858,,
2022年05月20日,21503,15864,,
2022年05月23日,21285,15721,,
2022年05月24日,21626,15996,,
2022年05月25日,20493,15156,,
2022年05月26日,20987,15522,,
2022年05月27日,22118,16295,,
2022年05月30日,22811,16813,,
2022年05月31日,23024,16998,,
2022年06月01日,23318,17215,,
2022年06月02日,23306,17282,,
2022年06月03日,24153,17990,,
2022年06月06日,23424,17457,,
2022年06月07日,24072,17929,,
2022年06月08日,24499,18233,,
2022年06月09日,25246,18799,,
2022年06月10日,24152,17927,,
2022年06月13日,23429,17384,,
2022年06月14日,21766,16152,,
2022年06月15日,22339,16506,,
2022年06月16日,23036,17060,,
2022年06月17日,21742,16111,,
2022年06月20日,22392,16603,,
2022年06月21日,22385,16552,,
2022年06月22日,23213,17165,,
2022年06月23日,23127,17044,,
2022年06月24日,23403,17241,,
2022年06月27日,24347,17930,,
2022年06月28日,24375,18006,,
2022年06月29日,23577,17439,,
2022年06月30日,23628,17473,,
2022年07月01日,23048,16984,,
2022年07月04日,23085,17017,,
2022年07月05日,23283,17229,,
2022年07月06日,23904,17688,,
2022年07月07日,23941,17706,,
2022年07月08日,24678,18245,,
2022年07月11日,24695,18269,,
2022年07月12日,23710,17547,,
2022年07月13日,23435,17341,,
2022年07月14日,23666,17517,,
2022年07月15日,23645,17499,,
2022年07月19日,23981,17748,,
2022年07月20日,24777,18343,,
2022年07月21日,25389,18796,,
2022年07月22日,25759,19065,,
2022年07月25日,24871,18423,,
2022年07月26日,24644,18231,,
2022年07月27日,24107,17820,,
2022年07月28日,25252,18671,,
2022年07月29日,24973,18488,,
2022年08月01日,24936,18453,,
2022年08月02日,24557,18156,,
2022年08月03日,25043,18577,,
2022年08月04日,25781,19118,,
2022年08月05日,25940,19230,,
2022年08月08日,25854,19154,,
2022年08月09日,25627,18929,,
2022年08月10日,25419,18739,,
2022年08月12日,25827,19006,,
2022年08月15日,26364,19406,,
2022年08月16日,26554,19538,,
2022年08月17日,26596,19565,,
2022年08月18日,26290,19299,,
2022年08月19日,26612,19521,,
2022年08月22日,26194,19169,,
2022年08月23日,25505,18650,,
2022年08月24日,25493,18607,,
2022年08月25日,25746,18759,,
2022年08月26日,26492,19301,,
2022年08月29日,25654,18698,,
2022年08月30日,25431,18510,,
2022年08月31日,24922,18116,,
2022年09月01日,25164,18300,,
2022年09月02日,25262,18370,,
2022年09月05日,24823,18065,,
2022年09月06日,24808,18060,,
2022年09月07日,24932,18150,,
2022年09月08日,25777,18745,,
2022年09月09日,25675,18630,,
2022年09月12日,26194,19018,,
2022年09月13日,26530,19247,,
2022年09月14日,25127,18195,,
2022年09月15日,25125,18154,,
2022年09月16日,24949,18014,,
2022年09月20日,25133,18151,,
2022年09月21日,24997,18047,,
2022年09月22日,24493,17680,,
2022年09月26日,23646,17064,,
2022年09月27日,23615,17022,,
2022年09月28日,23654,17064,,
2022年09月29日,24315,17554,,
2022年09月30日,23568,17010,,
2022年10月03日,23305,16827,,
2022年10月04日,23582,17028,,
2022年10月05日,24185,17514,,
2022年10月06日,24184,17500,,
2022年10月07日,24158,17488,,
2022年10月11日,22904,16578,,
2022年10月12日,22293,16143,,
2022年10月13日,22450,16268,,
2022年10月14日,22995,16690,,
2022年10月17日,22285,16179,,
2022年10月18日,23406,17004,,
2022年10月19日,23514,17105,,
2022年10月20日,23605,17178,,
2022年10月21日,23500,17113,,
2022年10月24日,23827,17358,,
2022年10月25日,23373,17031,,
2022年10月26日,23879,17397,,
2022年10月27日,23059,16804,,
2022年10月28日,22204,16184,,
2022年10月31日,22723,16582,,
2022年11月01日,22389,16344,,
2022年11月02日,22006,16063,,
2022年11月04日,20985,15366,,
2022年11月07日,21282,15592,,
2022年11月08日,21339,15652,,
2022年11月09日,21264,15625,,
2022年11月10日,20617,15159,,
2022年11月11日,21852,16044,,
2022年11月14日,22140,16266,,
2022年11月15日,22248,16362,,
2022年11月16日,22857,16814,,
2022年11月17日,22374,16459,,
2022年11月18日,22527,16598,,
2022年11月21日,22190,16360,,
2022年11月22日,22030,16241,,
2022年11月24日,22327,16455,,
2022年11月25日,22303,16439,,
2022年11月28日,21939,16170,,
2022年11月29日,21636,15933,,
2022年11月30日,21682,15976,,
2022年12月01日,22974,16920,,
2022年12月02日,22849,16824,,
2022年12月05日,22904,16898,,
2022年12月06日,22900,16896,,
2022年12月07日,22504,16594,,
2022年12月08日,22168,16338,,
2022年12月09日,22787,16799,,
2022年12月12日,22718,16710,,
2022年12月13日,22862,16803,,
2022年12月14日,22904,16840,,
2022年12月15日,22722,16703,,
2022年12月16日,22034,16175,,
2022年12月19日,21616,15884,,
2022年12月20日,20919,15371,,
2022年12月21日,20435,15012,,
2022年12月22日,20968,15377,,
2022年12月23日,20239,14843,,
2022年12月26日,20182,14807,,
2022年12月27日,20320,14894,,
2022年12月28日,19798,14512,,
2022年12月29日,19638,14406,,
2022年12月30日,20164,14793,,
2023年01月04日,19632,14406,,
2023年01月05日,19920,14620,,
2023年01月06日,19661,14462,,
2023年01月10日,20378,14997,,
2023年01月11日,20807,15314,,
2023年01月12日,21169,15591,,
2023年01月13日,20994,15519,,
2023年01月16日,20930,15470,,
2023年01月17日,21018,15536,,
2023年01月18日,21639,15995,,
2023年01月19日,20920,15456,,
2023年01月20日,20655,15257,,
2023年01月23日,21723,16048,,
2023年01月24日,22793,16842,,
2023年01月25日,22659,16741,,
2023年01月26日,22404,16548,,
2023年01月27日,23137,17098,,
2023年01月30日,23846,17620,0.00,5
2023年01月31日,23098,17075,,
2023年02月01日,23475,17347,,
2023年02月02日,24195,17870,,
2023年02月03日,25918,19192,,
2023年02月06日,25968,19222,,
2023年02月07日,25745,19024,,
2023年02月08日,26050,19131,,
2023年02月09日,25783,18849,,
2023年02月10日,25586,18701,,
2023年02月13日,24987,18264,,
2023年02月14日,25579,18674,,
2023年02月15日,26262,19150,,
2023年02月16日,26685,19446,,
2023年02月17日,25776,18760,,
2023年02月20日,25473,18534,,
2023年02月21日,25448,18472,,
